t,vid,x,y,speed,risk
14.0,car_08,62.30047263368415,298.4,12.277304322192409,SAFE
14.0,car_04,124.42587840460472,295.2,13.826200802314561,SAFE
14.0,car_12,13.474874438060217,295.2,10.597463009108322,SAFE
14.0,car_02,304.8,143.81869137440358,13.01983665921566,SAFE
14.0,car_06,301.6,83.70798002988364,11.431917872835566,SAFE
14.0,car_11,570.8442124673203,304.8,13.811724699540065,SAFE
14.0,car_09,295.2,547.0037563692737,12.916985713303223,SAFE
14.0,car_05,298.4,491.69360280976434,13.861304444493726,SAFE
14.0,car_07,517.3055728061646,301.6,13.83155751332175,SAFE
14.0,car_03,462.10074970382027,304.8,13.841410183950794,SAFE
15.0,car_10,304.8,49.94524781765365,11.863849771111257,SAFE
15.0,car_01,295.2,420.8911556601872,13.796875217759517,SAFE
15.0,car_08,74.53357146458752,298.4,12.188739074053206,SAFE
15.0,car_04,138.26061984441031,295.2,13.811490073632449,SAFE
15.0,car_12,25.118813425885275,295.2,12.494058717391448,SAFE
15.0,car_02,304.8,156.79271741831624,12.982959290552687,SAFE
15.0,car_06,304.8,95.184255183951,11.418534761207793,SAFE
15.0,car_11,557.0250073971448,304.8,13.842988283159212,SAFE
15.0,car_09,295.2,534.0469418025784,12.94173452350697,SAFE
15.0,car_05,298.4,477.87579218200705,13.880136014926247,SAFE
15.0,car_07,503.47304493084596,301.6,13.882256769260858,SAFE
15.0,car_03,448.2745420900895,304.8,13.790680680277292,SAFE
16.0,car_10,304.8,61.754335032168015,11.795968800438553,SAFE
16.0,car_13,298.4,585.462833473546,11.964167040085883,SAFE
16.0,car_01,295.2,407.0585226064826,13.838139102221467,SAFE
16.0,car_08,86.76884087197392,298.4,12.219536095106937,SAFE
16.0,car_04,152.0739102331735,295.2,13.880812537020539,SAFE
16.0,car_12,38.53708660230458,295.2,13.796362500544639,SAFE
16.0,car_02,304.8,169.7629462451576,13.028642995099805,SAFE
16.0,car_06,304.8,106.6566506515063,11.542178704321069,SAFE
16.0,car_11,543.2140165951773,304.8,13.83320210832404,SAFE
16.0,car_09,295.2,521.0866279840529,13.025086069234316,SAFE
16.0,car_05,298.4,464.06021744370526,13.779541767868213,SAFE
16.0,car_07,489.6660775473271,301.6,13.798381984774023,SAFE
16.0,car_03,434.4470227303852,304.8,13.777678072527051,SAFE
17.0,car_10,304.8,73.58062656130869,11.777943123334538,SAFE
17.0,car_13,298.4,572.450505725099,13.840868070530705,SAFE
17.0,car_01,295.2,393.2415407556483,13.775781841131394,SAFE
17.0,car_08,98.99508955958834,298.4,12.184239633098674,SAFE
17.0,car_04,165.87583581211652,295.2,13.793361732582563,SAFE
17.0,car_12,52.37646535537392,295.2,13.804064642344603,SAFE
17.0,car_02,304.8,182.71504077276006,13.012906305113145,SAFE
17.0,car_06,304.8,118.13276172798575,11.467107017861363,SAFE
17.0,car_11,529.3957000017604,304.8,13.86099393986864,SAFE
17.0,car_09,295.2,508.1185557561422,12.968145454269036,SAFE
17.0,car_05,298.4,450.2614706861118,13.784256547244732,SAFE
17.0,car_07,475.85679091757277,301.6,13.824378668395802,SAFE
17.0,car_14,301.6,14.392218990801835,11.718933756456243,SAFE
17.0,car_03,420.62163204191233,304.8,13.812412803466433,SAFE
18.0,car_15,583.7621867985949,301.6,13.704364783604474,SAFE
18.0,car_10,304.8,85.4074688301207,11.854659129932973,SAFE
18.0,car_13,298.4,558.6117005610806,13.807314305359032,SAFE
18.0,car_01,295.2,379.418021208374,13.772371363714338,RISK
18.0,car_08,111.22853203405202,295.2,12.217179533565846,SAFE
18.0,car_04,179.69206154347816,295.2,13.79140488930745,RISK
18.0,car_12,66.2004330537985,295.2,13.807166437420529,SAFE
18.0,car_02,304.8,195.6802806800306,12.952660641929404,RISK
18.0,car_06,304.8,129.61764446374303,11.485766061422565,SAFE
18.0,car_11,515.5687286766928,304.8,13.77951446581399,SAFE
18.0,car_09,295.2,495.165570427566,13.025811130731967,SAFE
18.0,car_05,295.2,436.45206355414194,13.794039334426635,SAFE
18.0,car_07,462.038835279674,301.6,13.857547701071017,SAFE
18.0,car_14,301.6,27.157687585686098,13.549265553618312,SAFE
18.0,car_03,406.79170241207305,304.8,13.761205659296829,RISK
19.0,car_15,570.0451346153193,301.6,13.754555949365098,SAFE
19.0,car_10,304.8,97.25902134407188,11.85086330064571,SAFE
19.0,car_13,298.4,544.7937185836404,13.822323573732284,SAFE
19.0,car_01,295.2,365.57268859972703,13.884443507103716,RISK
19.0,car_08,123.48312800061625,295.2,12.29257913022438,SAFE
19.0,car_04,193.52371552225927,295.2,13.786512204317843,RISK
19.0,car_12,80.00427799842926,295.2,13.789034598662985,SAFE
19.0,car_02,304.8,208.64079692499786,13.002117516243167,RISK
19.0,car_06,304.8,141.0945132990122,11.416324151823448,SAFE
19.0,car_11,501.75483886885337,304.8,13.79217964102747,SAFE
19.0,car_09,295.2,482.20298730044397,12.95978737202859,SAFE
19.0,car_05,295.2,422.6269349903122,13.82890387149062,SAFE
19.0,car_16,14.424355687272035,298.4,11.834639546496327,SAFE
19.0,car_07,448.22317112367966,301.6,13.870942352034618,SAFE
19.0,car_14,301.6,40.94559523415519,13.762609217269347,SAFE
19.0,car_03,392.95019192614154,304.8,13.800275300939102,RISK
20.0,car_15,556.3444428030324,301.6,13.657587715553895,SAFE
20.0,car_17,295.2,586.3477363194488,10.88156877602916,SAFE
20.0,car_10,304.8,109.07754107077712,11.817382965148411,SAFE
20.0,car_13,298.4,530.9510630308624,13.882621259619482,SAFE
20.0,car_01,295.2,351.74914792739474,13.823661358316896,RISK
20.0,car_08,135.7261626359232,295.2,12.27125631777007,SAFE
20.0,car_04,207.35856801621708,295.2,13.871791826840491,RISK
20.0,car_12,93.82581982432097,295.2,13.842375346410554,SAFE
20.0,car_02,304.8,221.6070519881389,12.929581686813187,RISK
20.0,car_06,304.8,152.55766751052226,11.471959211765007,SAFE
20.0,car_11,487.92770476489716,304.8,13.863797349499073,SAFE
20.0,car_09,295.2,469.24193635340816,12.909032277017035,SAFE
20.0,car_05,295.2,408.8226701709874,13.774712686566637,RISK
20.0,car_16,27.060759242765126,298.4,12.794950683905416,SAFE
20.0,car_07,434.40081509140316,301.6,13.862922366077546,RISK
20.0,car_14,301.6,54.78357728880947,13.84769427649677,SAFE
20.0,car_03,379.1285318699763,304.8,13.807078751313966,RISK
21.0,car_15,542.6354156897393,301.6,13.750034558795237,SAFE
21.0,car_17,295.2,574.6003885566245,12.075613303478086,SAFE
21.0,car_10,304.8,120.91603805701658,11.773777400611419,SAFE
21.0,car_13,298.4,517.1214486894335,13.828887002295815,SAFE
21.0,car_01,295.2,337.9284560156638,13.785858462089672,RISK
21.0,car_08,147.9745440704413,295.2,12.27830953670103,SAFE
21.0,car_04,221.1960073078337,295.2,13.785535426368007,RISK
21.0,car_12,107.64950982509158,295.2,13.832728678861168,SAFE
21.0,car_02,304.8,234.572294999594,12.997071547676612,RISK
21.0,car_06,304.8,164.04086460794284,11.521993225700372,SAFE
21.0,car_11,474.09857960952627,304.8,13.854667779395824,SAFE
21.0,car_09,295.2,456.2878317163424,13.014441524135549,SAFE
21.0,car_05,295.2,395.0018252189192,13.829325436067302,RISK
21.0,car_16,39.86843982196427,298.4,12.751785527036198,SAFE
21.0,car_07,420.5716829384528,304.8,13.813937492850236,RISK
21.0,car_18,304.8,14.453400837774856,11.80466778434813,SAFE
21.0,car_14,301.6,68.62871482588304,13.87487875797553,SAFE
21.0,car_03,365.3155000909776,304.8,13.886649729597849,RISK
22.0,car_15,528.9216954134405,301.6,13.715964263883729,SAFE
22.0,car_17,295.2,562.4505976294166,12.091218133899593,SAFE
22.0,car_10,304.8,132.74224899222364,11.881654219552859,SAFE
22.0,car_13,298.4,503.2847929819887,13.81695486864308,SAFE
22.0,car_01,295.2,324.1219289388599,13.841454657909926,RISK
22.0,car_08,160.219902107097,295.2,12.27982976176912,RISK
22.0,car_04,235.02366233286932,295.2,13.836754944210407,RISK
22.0,car_12,121.4636263047757,295.2,13.771262980178,SAFE
22.0,car_02,304.8,247.5605422160865,12.96777088360003,RISK
22.0,car_06,304.8,175.52544384758124,11.474475173467454,RISK
22.0,car_11,460.2871378583757,304.8,13.81076425131876,SAFE
22.0,car_09,295.2,443.34023580483404,12.970802479515918,RISK
22.0,car_05,295.2,381.1818899173836,13.778177837042604,RISK
22.0,car_16,52.6735545151006,298.4,12.745431383812473,SAFE
22.0,car_07,406.7381342297889,304.8,13.787681993420701,RISK
22.0,car_18,304.8,27.091520148965646,12.95063753634962,SAFE
22.0,car_14,301.6,82.45350441835468,13.815337574726437,SAFE
22.0,car_03,351.4936909142607,304.8,13.775641207029112,RISK
23.0,car_15,515.2180860605849,301.6,13.679441284547869,SAFE
23.0,car_17,295.2,550.3115248303952,12.10137257130139,SAFE
23.0,car_10,304.8,144.59353931517813,11.883639185628839,SAFE
23.0,car_13,298.4,489.47437580445546,13.828308443590068,SAFE
23.0,car_01,295.2,310.31971722382457,13.781714400588536,RISK
23.0,car_08,172.44035394358124,295.2,12.178840520853605,RISK
23.0,car_04,248.83508747769054,295.2,13.780999680873938,RISK
23.0,car_12,135.29871361529007,295.2,13.864705136180856,SAFE
23.0,car_02,304.8,260.5300327954283,12.989242555874668,RISK
23.0,car_06,304.8,186.9847059660718,11.526162525978089,RISK
23.0,car_11,446.4512504342163,304.8,13.79015234190738,RISK
23.0,car_09,295.2,430.3853007911702,12.900148190976255,RISK
23.0,car_05,295.2,367.3560522780888,13.833978834121954,RISK
23.0,car_16,65.4732663245133,298.4,12.809306631229491,SAFE
23.0,car_07,392.9302928772952,304.8,13.799754215686116,RISK
23.0,car_18,304.8,40.084921446624236,12.966289719790598,SAFE
23.0,car_14,301.6,96.28834378081113,13.888296349558514,SAFE
23.0,car_03,337.6744456491533,304.8,13.888678951582406,RISK
24.0,car_15,501.5180717209644,301.6,13.687610400134076,SAFE
24.0,car_17,295.2,538.1708476485654,12.183207801222078,SAFE
24.0,car_10,304.8,156.4380060536555,11.856247507331412,RISK
24.0,car_13,298.4,475.64071283021235,13.817204572304618,SAFE
24.0,car_01,295.2,296.4930529872588,13.809179151731078,RISK
24.0,car_08,184.66857653969313,295.2,12.291660933565776,RISK
24.0,car_04,262.6611097302107,295.2,13.806060105115176,RISK
24.0,car_12,149.12503863122282,295.2,13.845661578325089,RISK
24.0,car_02,304.8,273.4907323497548,12.972108760504787,RISK
24.0,car_06,304.8,198.46070539045195,11.526451840108876,RISK
24.0,car_11,432.63170485270234,304.8,13.770826391724405,RISK
24.0,car_09,295.2,417.4222570398008,12.954982196289714,RISK
24.0,car_05,295.2,353.54322732978426,13.826348171436694,RISK
24.0,car_16,78.27759641090111,298.4,12.751762839245282,SAFE
24.0,car_07,379.1200616008263,304.8,13.790997014667374,RISK
24.0,car_18,304.8,53.084943183898176,13.06467135172608,SAFE
24.0,car_14,301.6,110.13905548186551,13.87494365462102,SAFE
24.0,car_03,324.76980980038957,304.8,11.154261551006599,RISK
25.0,car_15,487.80819456226845,301.6,13.67403751548271,SAFE
25.0,car_17,295.2,526.0416291277935,12.141090612479228,SAFE
25.0,car_10,304.8,168.27038376504052,11.775161851737634,RISK
25.0,car_13,298.4,461.81001675424534,13.86817580012139,SAFE
25.0,car_01,295.2,282.6657396988067,13.77229401127901,COLLISION
25.0,car_08,196.92235520393308,295.2,12.285816809347793,RISK
25.0,car_04,275.49519966605845,295.2,11.076511978330185,RISK
25.0,car_12,162.95311791157718,295.2,13.859439493182581,RISK
25.0,car_02,304.8,286.4604348916547,12.978189979680616,COLLISION
25.0,car_06,304.8,209.45683619198547,9.654506021730288,RISK
25.0,car_11,418.80191071138995,304.8,13.858756325540599,RISK
25.0,car_09,295.2,404.46456441795885,12.951582987945661,RISK
25.0,car_05,295.2,340.19575037840434,11.972276853478983,RISK
25.0,car_16,91.08747746393243,298.4,12.77404613421452,SAFE
25.0,car_07,365.72699279820483,304.8,12.079954734100033,RISK
25.0,car_18,304.8,66.09788374142289,13.061050793344998,SAFE
25.0,car_14,301.6,123.98193692487803,13.852793608820066,SAFE
25.0,car_03,316.0708739904056,304.8,6.6898359647697445,RISK
26.0,car_10,304.8,180.1130948107472,11.809159162095733,RISK
26.0,car_04,284.0967116443886,295.2,6.576511978330188,RISK
26.0,car_09,295.2,391.5042832127349,13.02258401291598,RISK
26.0,car_07,354.2026693599069,304.8,10.791865334056789,RISK
26.0,car_15,474.0978601162887,301.6,13.717270108935267,SAFE
26.0,car_17,295.2,513.9205859489621,12.119358199292538,SAFE
26.0,car_13,298.4,447.9883750170509,13.829588832329028,RISK
26.0,car_12,176.80742931211014,295.2,13.877786449193955,RISK
26.0,car_02,304.8,299.1373184916173,11.58569940109578,COLLISION
26.0,car_05,295.2,328.7653348432461,10.689665112248626,RISK
26.0,wrong_way_01,582.8848273489168,304.8,14.677615963723502,COLLISION
26.0,car_16,103.8900996309187,298.4,12.796880319834825,SAFE
26.0,car_11,404.98853241292454,304.8,13.846335565657355,RISK
26.0,car_18,304.8,79.10393705356076,13.035203979132143,SAFE
26.0,car_14,301.6,137.81456669302332,13.806466226996854,RISK
26.0,car_01,295.2,269.12527962947024,12.481875635792969,RISK
26.0,car_08,209.1784132515769,295.2,12.238799448163677,RISK
26.0,car_03,311.84163694824866,304.8,2.2258386582376426,COLLISION
26.0,car_06,304.8,218.8616882519604,9.77431072913498,RISK
27.0,car_10,304.8,191.9426203227519,11.872144091846407,RISK
27.0,car_04,288.20943005935726,295.2,2.0989248516069914,RISK
27.0,react_02,588.4549999999999,301.6,5.950000000000002,RISK
27.0,car_09,295.2,379.0098556704238,11.157751282571486,RISK
27.0,car_07,345.8858040258501,304.8,6.2918653340567925,RISK
27.0,car_15,460.41143220665083,301.6,13.676065787900082,SAFE
27.0,car_17,295.2,501.7845787184383,12.078048126008571,SAFE
27.0,car_13,298.4,434.1518912736926,13.880649108099751,RISK
27.0,car_12,190.64140578410354,295.2,13.873788911399897,RISK
27.0,car_02,304.8,308.24801789271305,7.085699401095785,RISK
27.0,car_05,295.2,320.55066973099747,6.189665112248629,RISK
27.0,wrong_way_01,567.921077044866,304.8,14.970657206159085,COLLISION
27.0,car_16,116.71019548872349,298.4,12.866873788371821,SAFE
27.0,car_11,391.16937341825087,304.8,13.870117639284581,RISK
27.0,car_18,304.8,92.11981920687684,12.988860227899073,SAFE
27.0,car_14,301.6,151.64226613589517,13.781925194847863,RISK
27.0,car_01,295.2,259.11840399367725,7.981875635792975,RISK
27.0,car_08,221.42290432580248,295.2,12.241464525995738,RISK
27.0,car_03,311.4010000660228,304.8,0.0,RISK
27.0,car_06,304.8,229.0004980216809,9.04856848880338,RISK
28.0,car_10,304.8,203.8012544353496,11.893824536569866,RISK
28.0,car_04,288.59900000000005,295.2,0.0,RISK
28.0,react_02,584.125,301.6,4.0,RISK
28.0,car_09,295.2,367.88064378685635,10.057477238831716,RISK
28.0,car_07,339.7543118661186,301.6,5.028146869537893,RISK
28.0,car_15,446.73136113860926,301.6,13.660705864512206,RISK
28.0,car_17,295.2,489.652992874377,12.200605768016748,SAFE
28.0,car_13,298.4,420.3179332904431,13.77278805917129,RISK
28.0,car_12,204.45634836021128,295.2,13.797371876628604,RISK
28.0,react_04,301.6,14.428712695718742,11.802253886619583,SAFE
28.0,car_02,304.8,315.186759185173,5.812792337549192,COLLISION
28.0,car_05,295.2,313.94194521831656,7.362321685922803,COLLISION
28.0,wrong_way_01,552.938753195418,304.8,14.978953195223585,COLLISION
28.0,car_16,129.5273493037272,295.2,12.84302167390394,SAFE
28.0,car_11,377.7029603252555,304.8,12.452832519083753,RISK
28.0,car_18,304.8,105.13502309930587,13.012913253251842,RISK
28.0,car_14,301.6,165.46747495476905,13.87159832716221,RISK
28.0,react_03,298.4,585.5837755481444,11.72756262612762,SAFE
28.0,car_01,295.2,251.3148737978969,6.701330499050683,RISK
28.0,car_08,233.25211686230065,295.2,10.5045032234294,RISK
28.0,car_03,311.4010000660228,304.8,0.0,RISK
28.0,car_06,304.8,238.15244665185844,8.418655102636356,RISK
29.0,car_10,304.8,214.98713718808756,9.631804589594237,RISK
29.0,car_04,288.59900000000005,295.2,0.0,RISK
29.0,react_02,580.125,301.6,4.0,RISK
29.0,car_09,295.2,359.66714360149786,8.095604982214656,RISK
29.0,car_07,335.68368249221123,301.6,4.0,RISK
29.0,car_15,433.0241849907243,301.6,13.717445839672658,RISK
29.0,car_17,295.2,477.5221645165967,12.196918496336066,SAFE
29.0,car_13,298.4,406.4902089461798,13.815010770671071,RISK
29.0,car_12,216.46326264372232,295.2,10.585496506989156,RISK
29.0,react_04,301.6,26.673425771123032,12.355562111967016,SAFE
29.0,car_02,304.8,319.46187612019264,4.0,RISK
29.0,car_05,295.92336167236965,307.5391861679214,4.642302224158811,RISK
29.0,wrong_way_01,537.9558082308769,304.8,14.995922764781863,COLLISION
29.0,car_16,142.35261585171645,295.2,12.82127026562034,SAFE
29.0,car_11,367.07069102821407,304.8,10.57200612002053,RISK
29.0,car_18,304.8,118.15087169034963,13.064931623181707,RISK
29.0,car_14,301.6,178.62415607667018,11.598019377887253,RISK
29.0,react_03,298.4,572.7913997947813,13.469022815135308,SAFE
29.0,car_01,295.2,246.6390754984665,4.0,COLLISION
29.0,car_08,241.28162008573005,295.2,6.004503223429402,RISK
29.0,car_03,311.4010000660228,304.8,0.0,RISK
29.0,car_06,304.8,244.10423624423117,4.0,COLLISION
30.0,car_10,304.8,222.21170902886763,5.809477101452638,RISK
30.0,car_04,288.59900000000005,295.2,0.0,RISK
30.0,react_02,576.125,301.6,4.0,RISK
30.0,car_09,295.2,350.5396204065697,10.031746868793062,RISK
30.0,car_07,331.6579973792138,301.6,4.256851129976567,RISK
30.0,car_15,419.3327977804417,301.6,13.661367273378495,RISK
30.0,car_17,295.2,465.4014959660733,12.128461470452812,RISK
30.0,car_13,298.4,392.6712965977682,13.79007358246483,RISK
30.0,car_12,227.18489398522345,298.4,11.563847837351956,RISK
30.0,react_04,301.6,38.9631699212899,12.266204542996133,SAFE
30.0,car_02,304.8,323.48502529313856,4.231491729458794,RISK
30.0,car_05,297.40187172087883,303.8508890635317,4.216772522986866,RISK
30.0,wrong_way_01,522.9824624287886,304.8,14.971230604900047,COLLISION
30.0,car_16,155.1552673245973,295.2,12.778050841858283,SAFE
30.0,car_11,355.8932021228261,304.8,11.039424352820504,RISK
30.0,car_18,304.8,131.1705195972648,13.052706376221408,RISK
30.0,car_14,301.6,187.81743243244384,7.8005891567515295,RISK
30.0,react_03,298.4,559.3313873017694,13.472403124937323,SAFE
30.0,car_01,295.2,242.6214537128903,4.176217855762224,RISK
30.0,car_08,245.65404271012977,295.2,4.2062133502797225,RISK
30.0,car_03,311.4010000660228,304.8,0.0,RISK
30.0,car_06,304.8,248.12287254523463,4.186363010033965,RISK
31.0,car_10,304.8,229.04503825507837,7.715328138680184,RISK
31.0,car_04,288.59900000000005,295.2,0.0,RISK
31.0,react_02,572.125,301.6,4.0,RISK
31.0,car_09,295.2,339.40926806032786,12.051253421089285,RISK
31.0,car_07,326.23245363244706,301.6,6.232158947675487,RISK
31.0,car_15,405.6026371000561,304.8,13.767066034850508,RISK
31.0,car_17,295.2,453.28348568844297,12.188409823975736,RISK
31.0,car_13,298.4,378.84732379080725,13.820194615866058,RISK
31.0,car_12,239.6132123185708,298.4,13.259693439797726,RISK
31.0,react_04,301.6,51.25772153125704,12.239717128671478,SAFE
31.0,car_02,304.8,328.84179602342164,6.1934462554263865,RISK
31.0,car_05,300.64861208009484,299.72008450643443,6.1350887986272555,RISK
31.0,wrong_way_01,508.0018659637235,304.8,14.976266269152983,COLLISION
31.0,car_16,167.96233271573635,295.2,12.75581676698909,RISK
31.0,car_11,343.9659737461248,304.8,11.703806589358285,RISK
31.0,car_18,304.8,144.20268065968042,13.041865048306441,RISK
31.0,car_14,301.6,196.74061371948454,9.786664623979018,RISK
31.0,react_03,298.4,545.8528211123897,13.491070565139875,SAFE
31.0,car_01,295.2,237.33943216668524,6.158318424345924,RISK
31.0,car_08,250.94335079342704,295.2,6.293369142382869,RISK
31.0,car_03,311.4010000660228,304.8,0.0,RISK
31.0,car_06,304.8,253.37446295903158,6.165365293961948,RISK
32.0,car_10,301.6,235.46743810188872,4.457655723483752,COLLISION
32.0,car_04,288.59900000000005,295.2,0.0,RISK
32.0,react_02,568.125,304.8,4.0,RISK
32.0,car_09,295.2,326.6345926321107,12.914483455279045,RISK
32.0,car_07,321.48789041698603,301.6,4.0,RISK
32.0,car_15,391.88820453639306,304.8,13.749030979030143,RISK
32.0,car_17,295.2,441.150569317772,12.144650200093375,RISK
32.0,car_13,295.2,366.6510228401071,10.216412640991628,RISK
32.0,car_12,251.65884341655857,298.4,10.091078203962418,RISK
32.0,react_04,301.6,63.55788804938575,12.34185093752924,SAFE
32.0,car_02,304.8,336.0784903832611,8.155824109201781,RISK
32.0,car_05,304.45247688972137,296.9663664233919,4.0,RISK
32.0,wrong_way_01,493.01998603571485,304.8,14.976441509593279,COLLISION
32.0,car_16,180.76571528871992,295.2,12.784055133440205,RISK
32.0,car_11,334.50144468498394,304.8,7.446350828203135,RISK
32.0,car_18,304.8,157.08019063651042,12.11976415150604,RISK
32.0,car_14,301.6,204.66986619913604,5.9042524796514835,RISK
32.0,react_03,298.4,532.3849178654222,13.455047130604274,SAFE
32.0,car_01,295.2,232.5752813206896,4.0,COLLISION
32.0,car_08,256.1223258641874,295.2,4.0,RISK
32.0,car_03,311.4010000660228,304.8,0.0,RISK
32.0,car_06,304.8,258.1224924784814,4.0,RISK
33.0,car_10,301.6,239.52002052001947,4.0,RISK
33.0,car_04,288.59900000000005,295.2,0.0,RISK
33.0,react_02,563.7892634982335,304.8,5.068467195313423,RISK
33.0,car_09,295.2,315.4311122244058,9.219669805431858,RISK
33.0,car_07,317.3719551897427,301.6,4.601538788042962,RISK
33.0,car_15,378.2206628481606,304.8,13.299911844005187,RISK
33.0,car_17,295.2,429.0133471015714,12.155590266802092,RISK
33.0,car_13,295.2,355.47940115585084,11.410869524721065,RISK
33.0,car_12,259.5819829071593,298.4,6.818756242333215,RISK
33.0,react_04,301.6,75.8632581765435,12.30898466629326,SAFE
33.0,car_02,304.8,345.20977603273093,9.36991227291291,RISK
33.0,car_05,308.304468971223,295.7316439832268,4.069999999999999,COLLISION
33.0,wrong_way_01,478.03799640013835,304.8,14.991011490095406,COLLISION
33.0,car_16,193.59131653680973,295.2,12.797684283216157,RISK
33.0,car_11,329.1965523883889,304.8,4.284579173609375,RISK
33.0,car_18,304.8,167.10727779751537,9.590130329942715,RISK
33.0,car_14,301.6,209.10644193670902,4.612599291119259,RISK
33.0,react_03,298.4,518.9202569974333,13.536614908353425,SAFE
33.0,car_01,295.2,228.5299998339749,4.0,RISK
33.0,car_08,260.1633976071256,295.2,4.0,RISK
33.0,car_03,311.4010000660228,304.8,0.0,RISK
33.0,car_06,304.8,262.19121230987986,4.0,RISK
34.0,car_10,301.6,243.52002052001953,4.0,RISK
34.0,car_04,288.59900000000005,295.2,0.0,RISK
34.0,react_02,557.6612309254948,304.8,6.928860194154548,SAFE
34.0,car_09,294.95772018784703,308.7040413149291,4.719669805431858,RISK
34.0,car_07,313.35680131093864,301.6,4.0,COLLISION
